category,inclination,eccentricity,period,perigee,apogee
starlink,43.0062363258138,9.31e-05,21964.535397281892,253399.38296065977,253447.75801308439
starlink,43.00753632691186,0.0001454,21964.446313301167,253385.0929696618,253460.6430620808
starlink,43.00333632336427,0.0001248,21964.359203491058,253389.7580486557,253454.6041738611
starlink,43.00123632159047,0.0001399,21964.442863394557,253386.49467401236,253459.18694927142
starlink,43.00463632446234,0.0001097,21964.245211868325,253392.78224741656,253449.78220993755
starlink,43.00453632437787,9.47e-05,21964.45387093935,253398.32446375737,253447.530759447
starlink,43.00943632851673,9.53e-05,21964.824318531602,253401.08945969926,253450.60807327414
starlink,43.00573632539146,0.0001233,21964.448155200902,253390.84909134897,253454.91598898338
starlink,43.00423632412446,0.000108,21964.446079409157,253394.80767797,253450.92466506307
starlink,43.00143632175941,0.0001641,21420.347249787177,249072.53832815003,249156.39095504535
starlink,43.00093632133707,0.0001156,21964.299780934292,253391.67968725707,253451.74538079495
starlink,43.00313632319534,8.73e-05,21964.42517533108,253400.02073121548,253445.38193366808
starlink,43.00613632572933,0.0001456,21964.35065188559,253384.28678095294,253459.94057405583
starlink,43.00073632116815,9.22e-05,21964.457525505135,253399.00278148332,253446.910077849
starlink,43.0050363248002,0.0001795,21963.919016423002,253372.07649176227,253465.3435106527
starlink,43.0038363237866,0.0001128,21964.40789660567,253393.2595772992,253451.87058478146
starlink,43.00363632361767,0.000138,21964.37969813502,253386.49027460773,253458.19516919897
starlink,43.00363632361767,0.0001038,21964.470462677782,253396.09109581006,253450.0257955434
starlink,43.0050363248002,0.0001012,21964.454455669795,253396.64036815093,253449.2240768328
starlink,43.00363632361767,0.0001197,21964.42454674753,253391.59823239024,253453.79451910255
starlink,43.00513632488466,0.000135,21964.884182491587,253391.24723733898,253461.39440396056
starlink,43.00423632412446,0.0001383,21964.408437479065,253386.63892735782,253458.49976483895
starlink,43.00463632446234,0.0001422,21964.42017590012,253385.71825530558,253459.6055635526
starlink,43.001836322097276,0.0001077,21964.53927115042,253395.62040177765,253451.58166664044
starlink,43.0032363232798,0.0001449,21964.481192502586,253385.4978700129,253460.78824127043
starlink,43.00133632167494,9.62e-05,21964.41754462158,253397.64833880143,253447.63398216068
starlink,43.0032363232798,0.000145,21964.40000278077,253384.8317613557,253460.1739071776
starlink,43.001836322097276,0.0001189,21964.504040924676,253392.43284935053,253454.21360401384
starlink,43.004136324040005,0.0001103,21964.406040094487,253393.8944408043,253451.2064422317
starlink,43.0062363258138,9.71e-05,21964.518732353627,253398.21235605454,253448.6657955231
starlink,43.00363632361767,0.0001325,21964.441313860585,253388.40498300683,253457.2522025839
starlink,43.00303632311087,0.0001435,21964.556476990536,253386.4551613851,253461.01825982105
starlink,43.00203632226621,0.0001132,21947.906225834206,253263.03013639883,253321.81952058
starlink,43.000836321252606,0.0001,21964.428669086814,253396.7488095625,253448.708955339
starlink,43.0047363245468,0.0001539,21964.400514417397,253382.52357077147,253462.49016678566
starlink,43.004436324293394,0.0001429,21964.42713417307,253385.59125646172,253459.8423013171
starlink,43.004436324293394,9.93e-05,21964.43822941154,253397.00605051476,253448.60249024286
starlink,43.002736322857466,0.0001395,21964.515677119514,253387.1726863847,253459.65728116513
starlink,43.00093632133707,0.0001376,21964.398555580156,253386.74287474246,253458.23996998186
starlink,43.002336322519604,0.0001462,21964.450918051083,253384.92143439982,253460.88721882494
starlink,43.001836322097276,0.0001655,21964.444018236056,253379.85287748012,253465.84695880304
starlink,43.00263632277301,0.0001336,21964.429575416932,253388.02665098268,253457.4454076497
starlink,43.002436322604076,0.0001556,21964.445889371902,253382.43965843515,253463.28968752138
starlink,43.0038363237866,0.0002025,21964.46106312597,253370.37462623374,253475.59402488562
starlink,43.00143632175941,0.0001597,21964.388322853967,253380.92060657038,253463.90085775824
starlink,43.003736323702135,0.0001514,21964.36760892172,253382.9136348861,253461.5811497965
starlink,43.00393632387107,0.000159,21964.447000358967,253381.56509478763,253464.18177253957
starlink,43.003536323533204,0.0001361,21964.450918051083,253387.5454235335,253458.26322969122
starlink,42.99963632023901,0.0001668,21964.413480759304,253379.2743732913,253465.94385649203
starlink,43.00483632463127,0.000118,21964.52186068034,253392.80717145067,253454.12031689432
starlink,43.00123632159047,0.0001066,21964.418494805424,253394.95390400983,253450.34340230268
starlink,43.00173632201281,7.53e-05,21964.310627536903,253402.23514026875,253441.36098985735
starlink,43.002736322857466,0.0001745,21964.421169938843,253377.33453105064,253468.00496479264
starlink,43.002336322519604,0.0001353,21964.448608366754,253387.73505371294,253458.03717349525
starlink,43.00453632437787,0.0001299,21964.43559812867,253389.03539962284,253456.5316431817
starlink,43.003536323533204,0.0001559,21964.326488154347,253381.42032614248,253462.4259421757
starlink,43.00173632201281,9.65e-05,21964.49464134413,253398.17828583752,253448.31992691508
starlink,43.00133632167494,0.0001809,21964.429560798708,253375.73796091735,253469.73386717102
starlink,43.004436324293394,0.0001341,21964.38256329514,253387.52608614892,253457.20454412643
starlink,43.002736322857466,0.0001263,21964.42884450554,253389.91743348242,253455.54309794755
starlink,43.00483632463127,0.000157,21964.42412281911,253381.9043240528,253463.4817416651
starlink,43.002736322857466,0.0001551,21964.536405949413,253383.28321588994,253463.8736655222
starlink,42.998736319478816,0.0001333,21964.29342208195,253387.03109620337,253456.29368619682
starlink,42.99603631719822,0.0001358,21627.927769612772,250727.50973935932,250797.34907998698
starlink,43.00343632344874,8.56e-05,21628.13458074652,250742.05726925642,250786.07999140592
starlink,43.00143632175941,0.0001281,21964.355125032234,253388.86855145893,253455.42934962
starlink,43.00283632294194,0.0001283,21964.384639074877,253389.0492947384,253455.71407267844
starlink,43.001036321421545,0.000114,21964.450377175595,253393.2827589335,253452.51736414747
starlink,43.002536322688535,0.0001319,21964.41428476071,253388.3477536671,253456.8831560241
starlink,43.001036321421545,0.0001149,21964.43403397749,253392.92007868103,253452.6222958999
starlink,43.006836326320595,0.0001873,21964.429604653393,253374.0755819588,253471.39693776172
starlink,43.00283632294194,0.0001238,21964.165880361325,253388.49358432516,253452.81973171368
starlink,43.00133632167494,0.0001171,21964.52427270855,253393.0600105602,253453.9055178236
starlink,43.00403632395553,0.0001287,21964.462758845453,253389.561308744,253456.43408555127
starlink,43.002436322604076,0.0001141,21964.54253104839,253393.98337447725,253453.2701056993
starlink,43.002536322688535,0.0001293,21964.41956193507,253389.0648430486,253456.24929296641
starlink,43.00213632235067,0.0001584,21964.367433503976,253381.09365011568,253463.39836805133
starlink,43.001936322181734,9.39e-05,21964.527254853256,253399.11091841746,253447.9016412968
starlink,43.000236320745806,7.26e-05,21964.50744699551,253404.48850720364,253442.21166323603
starlink,43.002536322688535,0.0001194,21964.465828683115,253392.0016623217,253454.04214635244
starlink,43.002336322519604,5.99e-05,21965.19075832767,253413.1758782174,253444.3007254659
starlink,43.00063632108367,0.0001812,21964.320085432293,253374.79690849502,253468.94838234174
starlink,43.00033632083028,0.0001434,21964.457481650337,253385.70062674687,253460.21154095174
starlink,43.00063632108367,8.96e-05,21964.36573779921,253398.9545367479,253445.5107384365
starlink,43.001036321421545,0.0001108,21964.458212563633,253394.17590089032,253451.74779403573
starlink,43.001636321928345,0.0001155,21964.431212658634,253392.74195328148,253452.75592628657
starlink,43.001636321928345,0.0001471,21963.629958200196,253378.21484943412,253454.64637091963
starlink,42.9999363204924,0.0001081,21964.46139934619,253394.90249013042,253451.07146351485
starlink,43.002736322857466,0.000124,21964.45052335816,253390.68590251205,253455.11652601318
starlink,42.999236319901144,0.0001438,21964.245665025806,253383.92666476165,253458.64493935832
starlink,43.003736323702135,0.0001271,21964.369903970866,253389.24487622228,253455.28610370983
starlink,43.001636321928345,0.0001552,21964.491016002612,253382.89936935177,253463.54166820084
starlink,43.00313632319534,0.0001293,21627.94630889097,250729.3280788749,250795.82463192043
starlink,43.001836322097276,0.0001628,21964.60726142011,253381.84138232228,253466.43295818495
starlink,43.00073632116815,0.0001262,21964.403364964754,253389.74251997322,253455.31617358033
starlink,43.001836322097276,0.0001469,21964.49506527527,253385.08764529685,253461.41725326644
starlink,43.005836325475926,0.0001269,21964.32530408902,253388.9451881374,253454.88240625916
starlink,43.00003632057688,0.0001632,21964.291711770573,253379.2496018119,253464.04820721436
starlink,53.161944903973854,0.0001353,21567.49158025406,250248.45137147937,250317.90388614568
starlink,53.161544903635985,0.0001593,21929.590802142327,253106.59975393213,253189.28471912866
starlink,53.16004490236899,0.0001693,21567.356582584063,250238.65405663126,250325.55916873034
starlink,53.16184490388939,0.0001756,21510.34152597742,249784.58249035053,249874.56258982662
starlink,53.16234490431173,0.0001039,21567.51814869363,250256.7212933934,250310.05552990537
starlink,53.161544903635985,0.0001091,21567.47305990572,250255.02897764998,250311.03241454787
starlink,53.16214490414279,0.0001475,21567.420642136374,250244.7573944792,250320.47227585557
starlink,53.16114490329812,0.0001193,21567.397935835677,250251.8151027928,250313.05428251045
starlink,53.160444902706864,0.0001242,21567.39417259866,250250.52761437927,250314.28205894068
starlink,53.161944903973854,0.0001212,21567.334186495926,250250.82174770284,250313.03611447572
starlink,53.162544904480654,0.0001258,21567.329084309917,250249.60063841348,250314.17626634808
starlink,53.161444903551526,0.0001522,21567.18427907592,250241.67616391674,250319.8030842583
starlink,53.16174490380493,0.000155,21567.39386251926,250242.62001424778,250322.1847389845
starlink,53.161944903973854,0.0001079,21567.445617712896,250255.11927939704,250310.50668283837
starlink,42.9999363204924,0.0001404,21964.48142639534,253386.66881925738,253459.62098074533
starlink,43.00113632150601,0.0001183,21964.409738498965,253391.84519672563,253453.31401386025
starlink,43.00143632175941,9.65e-05,21964.47635384732,253398.0340938353,253448.1757070811
starlink,43.00133632167494,0.000119,21964.461223926945,253392.06927626935,253453.9019108406
starlink,43.00123632159047,0.0001032,21964.40096758129,253395.699029526,253449.3218548813
starlink,43.00093632133707,0.0001258,21964.431621969095,253390.06923277862,253455.43510202394
starlink,43.002436322604076,0.0001412,21964.57225025253,253387.17706760668,253460.5451131786
starlink,43.002436322604076,0.0001169,21964.40251710957,253392.15197991367,253452.89334211184
starlink,43.001836322097276,0.0001248,21964.408525188264,253390.14692658873,253454.99314887018
starlink,43.00033632083028,0.0001159,21964.378382500523,253392.22148894164,253452.44320597977
starlink,43.002336322519604,0.000119,21964.232245725092,253390.26388145148,253452.0960862876
starlink,43.00173632201281,0.0001594,21964.13816490081,253379.02623582433,253461.84997789282
starlink,43.00093632133707,9.45e-05,21964.429107633638,253398.18117140522,253447.28350981761
starlink,42.999836320407944,0.0001045,21964.50433329123,253396.1762936177,253450.47477065388
starlink,43.00133632167494,0.0001205,21964.43711842536,253391.48951384038,253454.1015055582
starlink,43.000836321252606,9.78e-05,21964.48671822027,253397.77807259554,253448.5951847001
starlink,43.00173632201281,0.0001218,21964.3638959133,253390.57444682196,253453.8617799544
starlink,43.002336322519604,6.88e-05,21964.55627233298,253405.8607374045,253441.60945615382
starlink,43.000836321252606,0.000134,21964.439267306614,253387.9991458295,253457.62576356737
starlink,43.002736322857466,0.0001178,21964.288598127452,253391.0199560824,253452.22874757968
starlink,43.001836322097276,0.0001847,21951.439114347795,253272.3233855345,253368.25593373476
starlink,43.002436322604076,0.0001172,21964.420365936927,253392.214770213,253453.11204571585
starlink,43.00133632167494,0.0001043,21964.424809875523,253395.60123779371,253449.79566349054
starlink,43.00143632175941,0.0001,21964.491834628014,253397.24685134273,253449.20709673752
starlink,43.00313632319534,0.0001439,21964.159974740454,253383.2250690708,253457.99510905443
starlink,43.00283632294194,0.0001121,21964.447234250994,253393.7515998998,253451.99895613713
starlink,43.00093632133707,7.03e-05,21964.526363133427,253405.2352028144,253441.76329360867
starlink,43.002436322604076,0.0001481,21963.93791692983,253380.38312744728,253457.3349570956
starlink,42.99953632015454,0.000123,21964.6890374171,253392.82627048157,253456.73775485673
starlink,43.002336322519604,0.0001196,21964.417895458682,253391.57176999352,253453.71608402088
starlink,43.00223632243514,0.0001256,21964.48082704517,253390.50915062396,253455.77119703562
starlink,43.002436322604076,7.21e-05,21964.920422639596,253407.8746781207,253445.338502391
starlink,43.00123632159047,9.5e-05,21964.496322450475,253398.58124280124,253447.94348265012
starlink,43.00143632175941,9.98e-05,21964.421710812894,253396.74590571757,253448.60212025058
starlink,43.004336324208936,0.0001412,21964.414357851754,253385.93218422148,253459.2998781887
starlink,43.0053363250536,0.000135,21964.39229899787,253387.3690263807,253457.51514574396
starlink,43.00613632572933,0.0001355,21964.40476831142,253387.33743964403,253457.74338609594
starlink,43.000836321252606,7.16e-05,21964.46101927116,253404.38222928977,253441.5857301957
starlink,43.00313632319534,6.71e-05,21964.445333878415,253405.42765491028,253440.29293036158
starlink,43.00393632387107,0.0001421,21964.401318417862,253385.59555579937,253459.43086165327
starlink,43.002536322688535,0.0001141,21964.453096171557,253393.27821703025,253452.56478731704
